Age,Gender,Region,Customer Type,Tenure Type,Meter Type,Tariff Type,Contract Length (months),Payment Plan,Late Payments,Average Payment Delay (days),Direct Debit,Calls Last Month,Complaints Last Year,App Logins,Portal Logins,Email Clicks,Promotions Accepted,Campaigns Responded,Average Monthly Usage,High Usage Flag,Electricity 3M Avg,Gas 3M Avg,Total 3M Avg,Usage Change %,elec_avg,elec_std,elec_trend,gas_avg,gas_std,gas_trend,bill_avg,bill_std,bill_trend
52,Female,England,Domestic,Long-term,Standard,Economy 7,12,Monthly,1,2.008339312545948,1,0,1,9.0,6.0,2.0,0,0,403.8192939539494,1,278.1833940151875,143.01651048424935,421.19990449943685,-0.1599805330205069,248.070368007582,49.191741635615884,3.001831284566627,155.74892594636742,37.05158705785871,2.552068064233765,42.4067732955451,8.016489965490635,0.9415468190452695
18,Female,Wales,Domestic,New,Smart,Green,12,Quarterly,2,4.16741495726685,1,0,0,7.0,13.0,2.0,0,0,399.1413192407596,1,294.80507077020724,152.68375754166087,447.4888283118681,0.2142540132199867,253.06146041594874,54.452637802033315,14.529652033161522,146.07985882481083,39.445071963146525,-9.164752076279829,54.681275117917785,7.101396432851256,0.5124130736429057
29,Female,Wales,Domestic,New,Standard,Standard,12,Monthly,0,4.101931844950869,0,2,0,3.0,7.0,3.0,1,1,412.4884511269205,1,258.0309904801725,213.0731262920461,471.1041167722186,0.0334536034936157,240.1367904582152,65.81938321508606,7.4708115662603385,172.3516606687053,35.12265908663932,5.457334299855296,49.120773757640116,12.567386844393559,2.3801099889880466
53,Other,England,Commercial,Long-term,Standard,Business,36,Monthly,0,5.136800231658846,1,1,0,3.0,7.0,2.0,0,1,414.6443477027189,1,256.3846501673165,193.7049163109613,450.0895664782778,0.2239924414500232,252.25088928603068,47.45574847203201,-2.6338064014721,162.39345841668825,57.10120113799069,12.150415086880686,63.167645100976074,13.475157097279961,0.5798134062415078
57,Male,England,Domestic,New,Smart,Standard,24,Quarterly,1,5.493202319499172,0,1,0,7.0,7.0,1.0,0,0,424.3347915251911,1,278.4760827026682,189.3608972181728,467.836979920841,0.4680472220942129,271.4246150877329,68.57554319270145,10.435584111289279,152.91017643745815,53.41005256252938,0.8495971615864164,50.077521397089065,9.653274361405318,1.193733975605759
54,Female,Wales,Domestic,Long-term,Standard,Economy 7,36,Monthly,0,1.637391125812475,0,1,1,2.0,14.0,4.0,0,1,449.42411981500953,1,351.4280717610509,202.2306920594408,553.6587638204917,0.2709342664703705,281.3786786795345,58.12327772657817,12.745877943493774,168.045441135475,41.870144784824085,9.736775115773428,47.700921565245835,10.353830232945356,2.7129478448139577
49,Male,England,Domestic,Long-term,Smart,Green,12,Monthly,1,0.0553846926248349,1,0,1,5.0,10.0,4.0,0,0,406.739892356798,1,276.38954314959386,151.05609387259187,427.44563702218574,-0.0626035470286321,256.09921157374816,33.16033410503241,4.777833268178612,150.64068078304982,28.842276138421532,-4.518800634724888,53.40396760093925,8.33904721875552,1.0729356215115473
58,Male,England,Domestic,Long-term,Smart,Economy 7,24,Quarterly,0,2.618054476193404,0,8,0,4.0,9.0,5.0,1,0,411.8841227164776,1,259.7006595304652,178.31003056479548,438.0106900952607,0.1475857680054149,255.67199182645243,39.87741226818687,10.01260015747917,156.2121308900251,42.570460655824455,-1.4401581712021851,44.468579985872715,5.384862512008973,0.734622172304643
45,Male,England,Domestic,New,Standard,Standard,12,Monthly,0,4.868708138349364,0,1,0,7.0,15.0,2.0,1,0,405.0396453647049,1,320.5531088693327,164.23964209651186,484.79275096584456,0.0819306450940767,253.86692597463562,81.30650560867565,21.819442299955757,151.17271939006926,25.87507319162713,-1.5829284030590585,48.84750200735312,16.462653840098508,3.557741208923728
38,Male,England,Domestic,Long-term,Smart,Standard,24,Monthly,0,-0.1843572034985712,0,1,0,6.0,8.0,5.0,0,2,382.9865700058911,1,224.08546113542303,127.20955021420338,351.2950113496264,-0.3872596283573119,241.48928780945621,64.04587298658063,-10.540302814498482,141.4972821964349,38.64414762320797,-6.48028469039752,42.69678863307775,12.59162725591114,-2.997819757690979
64,Male,Scotland,Domestic,Long-term,Standard,Economy 7,24,Monthly,0,0.5899430233799254,1,2,0,7.0,8.0,1.0,0,0,407.65329202174894,1,252.09546178202643,166.13879707894912,418.2342588609756,0.0179777094952391,256.756074785435,57.291322928031846,4.308685730273104,150.89721723631396,35.13494683903129,6.288450561259068,45.30316309061889,9.928448977838029,1.879751846476823
40,Female,England,Domestic,Long-term,Smart,Standard,36,Quarterly,1,1.6731663292490635,0,1,0,6.0,5.0,2.0,0,1,399.2433769522706,1,239.70993504534803,125.71097769970402,365.4209127450521,0.1909238479416315,249.52694295436933,48.71834603251089,4.055578476267659,149.71643399790113,52.21177046178086,-3.4007215176539374,48.070505708440685,7.42594341024142,0.7497846697388671
50,Male,England,Domestic,New,Standard,Economy 7,24,Monthly,0,2.1112572468553625,1,1,0,6.0,6.0,2.0,0,2,384.3481139139724,1,254.6254530896052,147.19681788043573,401.8222709700409,0.2179417481379968,228.95627409571145,36.002499727674085,2.873166686558441,155.39183981826093,48.24015615524485,-4.178817205311367,42.279054892612606,9.889788052980366,0.209669071899118
79,Male,England,Domestic,New,Smart,Green,12,Monthly,2,5.483721581398165,1,1,1,4.0,7.0,3.0,1,1,390.6493915310873,1,270.05124829438967,179.1051058894459,449.1563541838356,0.4120791162394382,245.76206707974575,34.64948121378958,7.9664099475281,144.88732445134144,50.12258611812452,5.02371024587606,48.97939109211119,7.968326694170697,1.8147197794867191
43,Female,England,Commercial,Long-term,Standard,Fixed,36,Monthly,0,2.0925678868852846,0,2,0,7.0,7.0,3.0,1,2,394.9943849042797,1,232.2672433187719,186.72526986565072,418.9925131844226,0.5025882900289834,240.55678684721383,36.36569781816635,0.366865369532333,154.43759805706586,62.58500946827913,5.0060290733201445,57.498017844306816,10.641891212484445,-0.29385747108772037
53,Female,England,Domestic,New,Smart,Green,24,Quarterly,1,3.180407916598583,1,0,2,3.0,6.0,0.0,0,1,330.512627434029,1,169.62980517097677,137.00760290614528,306.637408077122,-0.0055651657287771,204.50140754582378,42.02184180861495,-9.807923809149571,126.01121988820523,32.6810673424363,0.6318467702939575,41.183971951684754,5.30116497868158,-0.3553602886972213
50,Female,England,Domestic,Long-term,Smart,Economy 7,24,Monthly,1,6.350053386584094,0,0,0,4.0,6.0,3.0,1,1,392.0599955014946,1,269.85314089307576,124.17869213001508,394.0318330230908,0.6922767026957635,247.49930979377015,52.19748683127612,8.124401261816878,144.56068570772445,37.92270263585755,5.003569980578923,42.868204129347475,7.588508414456196,0.48209728126717266
39,Male,England,Domestic,Long-term,Smart,Green,12,Monthly,1,2.055893970632324,1,1,0,4.0,9.0,1.0,0,2,464.9303158535449,1,291.7980922222195,203.931075310623,495.7291675328425,0.1151159998774744,283.4768577821516,50.19652679042507,8.166434519958903,181.45345807139333,30.30100398264397,1.045378164599795,64.43719407190005,9.086685513426568,1.601407664758771
49,Male,England,Domestic,New,Standard,Economy 7,24,Monthly,0,2.5929714955262924,1,0,0,7.0,7.0,4.0,0,1,434.1828032027622,1,338.80558489312403,163.24138651283462,502.0469714059586,0.138887086048989,273.8649539353592,56.49076409547788,12.739538883234404,160.31784926740298,43.5915414801412,2.602781869684186,45.974966918157854,12.335311973408478,3.0922231494736465
45,Male,Scotland,Domestic,Long-term,Standard,Standard,24,Quarterly,0,1.4531387234770996,1,1,2,8.0,3.0,7.0,1,0,407.8018367427256,1,290.9244944032837,189.6525595125889,480.5770539158726,-0.1200529259108568,257.59054391449877,54.53303105799736,1.7216887853587806,150.21129282822682,62.705595097047116,5.756120793469876,49.32705775898267,7.999959926355064,0.2056864678482662
30,Female,England,Domestic,Long-term,Smart,Economy 7,12,Quarterly,1,-0.1042009364383238,1,3,0,8.0,5.0,2.0,0,2,387.5830200489788,1,281.872829358266,107.80584481377184,389.6786741720378,-0.037599755860118,256.53321520897595,42.40718283146574,8.051353599525443,131.0498048400028,30.73419217311557,-6.781566791075977,43.151892482433276,8.600350198654413,0.5012665693604487
38,Female,England,Domestic,Long-term,Smart,Economy 7,24,Monthly,1,6.69532724367705,1,0,0,7.0,7.0,2.0,0,0,403.9091946619371,1,248.6684396095584,192.3399375022769,441.0083771118353,-0.0369558536825008,241.51099413173495,44.54243370698089,-5.463584893816698,162.39820053020208,44.6002782320594,-0.8051034797500075,43.06098234795494,6.443379326716706,0.5545417205500569
70,Male,England,Domestic,Long-term,Standard,Standard,24,Quarterly,0,-3.803801253805432,0,1,0,,5.0,1.0,0,4,410.5632600623378,1,245.78328410680183,170.98933856824738,416.7726226750492,0.0906469127157895,249.5200895705491,44.37238626226694,-5.088625011100661,161.0431704917888,38.154818749758824,-2.5436762696243758,48.01632453030854,4.9083140215610745,-1.1618237372295708
32,Female,Scotland,Domestic,New,Smart,Green,12,Quarterly,0,3.621484965701426,1,2,0,4.0,7.0,1.0,1,4,406.9216766253292,1,332.5431241910396,163.25502983454012,495.7981540255797,0.3066230329358783,265.3288367869178,73.56988696429178,20.691425827673026,141.59283983841144,42.17920922128603,3.701915562727588,54.78104733019807,17.181308420503907,4.948302286830274
42,Female,England,Domestic,Long-term,Smart,Green,36,Monthly,1,1.351893663336753,0,3,1,6.0,8.0,0.0,0,0,382.2650921298928,1,239.8441706385164,129.28225520933884,369.1264258478552,0.17821327456189,236.02834398847438,45.9847639714548,4.224212842337227,146.2367481414184,59.01946626682601,-4.8066191698922,51.06031809762425,8.28687911141249,0.257003669076815
48,Male,Scotland,Domestic,Long-term,Standard,Economy 7,24,Monthly,1,5.475906573948881,0,2,0,9.0,3.0,2.0,0,0,412.46513680982486,1,276.5910733279226,178.94443977340464,455.5355131013272,-0.011891232407729,251.50182492784447,37.51386068133541,3.08294802061838,160.9633118819804,42.684370060434425,-0.8507774595039657,44.79386868880983,6.560218341400812,-0.23997284261377286
74,Male,Scotland,Domestic,Long-term,Smart,Green,36,Monthly,2,2.154179754022442,1,1,0,2.0,7.0,1.0,1,0,432.5526420922767,1,312.84185829657207,170.691137380677,483.53299567724906,-0.247376253717163,289.23269976184633,44.98376180549309,-8.78527569764109,143.31994233043034,40.376278585828004,-4.798121564237667,58.53539986480442,11.907698394825477,-1.5463899922512276
85,Male,England,Commercial,New,Standard,Fixed,36,Monthly,0,3.7604034719340462,1,1,1,8.0,7.0,0.0,0,3,410.33970427926346,1,255.02850675832585,161.49129149586,416.5197982541858,0.5033428830910662,262.7441908713573,59.65488959333892,12.00083586285307,147.59551340790617,51.85187135190858,6.467840941791263,57.81319998556257,14.08273537653537,3.3354286514530327
64,Male,Wales,Domestic,Long-term,Standard,Standard,24,Quarterly,0,0.1167641142487383,1,3,0,3.0,7.0,0.0,1,0,414.1440787887677,1,283.7148406166043,139.084938023109,422.7997786397133,0.8418958418144666,249.43864267537595,63.375444227361704,11.023994407474833,164.7054361133917,60.01359853316352,-14.982076483589486,51.547868035326424,10.100549000011918,-0.424850133224754
44,Female,Wales,Domestic,Long-term,Smart,Green,24,Quarterly,2,1.445486005736282,1,0,0,4.0,4.0,5.0,0,1,395.4265850592462,1,258.9327603679604,178.55153719951815,437.4842975674785,0.29030413226262,239.49282338345623,51.90219484633469,9.474056323819035,155.93376167579,57.35557974219548,0.21234193698190815,50.5861404881177,7.982515808420121,1.083927045300905
18,Female,England,Domestic,Long-term,Smart,Standard,36,Quarterly,3,4.208818551451963,1,1,0,7.0,9.0,1.0,1,2,423.6369993256444,1,282.97448777246143,168.29496536570113,451.2694531381626,-0.01471611316356,260.13817604581016,39.927780761181445,-1.4080046590776503,163.4988232798342,49.44403338451511,-4.644655858830191,47.82118798109618,8.159099467246687,-0.44464624899379146
56,Female,England,Commercial,Long-term,Standard,Business,24,Monthly,1,2.0890092620124583,1,0,0,6.0,8.0,7.0,0,1,398.20091933031375,1,305.1761195692188,138.43316097561862,443.6092805448375,0.0945760532197822,264.7678756477345,55.09395078838327,15.316392537540521,133.4330436825792,50.14683635863112,2.7822938013119627,64.8154301742162,13.636729262351949,3.3118708421962055
69,Male,Scotland,Domestic,Long-term,Standard,Green,24,Monthly,0,0.9691100423896736,1,1,0,3.0,11.0,6.0,0,0,403.178362283436,1,299.03815762858267,172.03928898749538,471.0774466160781,0.7926943371783806,248.94989269431593,71.17073864327055,15.469575290620499,154.22846958912004,42.65431457309364,-6.112422468210892,52.20153815715235,14.395425341949693,0.7340151231586716
18,Male,England,Domestic,Long-term,Standard,Economy 7,36,Monthly,0,5.742063488306599,1,0,1,2.0,10.0,2.0,0,2,398.8195382475171,1,264.92144285713727,129.3209033516381,394.24234620877536,0.1141453763423471,249.17826322018527,35.60656624089901,2.4747986001384508,149.64127502733172,58.70695018344031,-13.7976219981021,44.069840536653096,8.328996759313323,-0.6165972899588823
41,Female,Wales,Domestic,New,Smart,Green,36,Quarterly,1,-0.9843469305781872,1,2,3,4.0,7.0,3.0,0,0,360.7514533594378,1,233.7895757324733,175.80142617256874,409.5910019050421,0.1707517313783508,228.85648834755293,39.61443036098376,7.639356221402969,131.8949650118849,41.021998786952395,3.5522977134009466,48.78389864450631,7.973069590234577,2.02720888512868
56,Female,Wales,Commercial,Long-term,Smart,Business,48,Monthly,0,6.839845604189689,1,1,0,5.0,7.0,6.0,0,1,370.6275919471065,1,233.0705518571119,133.06521267965152,366.1357645367634,-0.1453382989879741,223.9988742822993,37.69600744729776,0.4714631859221134,146.62871766480717,30.08529321886082,-4.953398794200209,57.05133918288018,8.301344998185678,-0.6643561894749742
34,Female,England,Domestic,Long-term,Smart,Economy 7,36,Quarterly,2,3.4809858704936483,0,0,0,4.0,9.0,3.0,1,1,401.2441400345089,1,333.96465810140603,181.67402766865905,515.6386857700651,0.1103563673535425,252.30405676874022,70.20492082592466,17.25109633648787,148.9400832657686,52.62290681529435,3.6327327194881267,42.832545149848876,13.750640705622207,3.2164933027427414
55,Other,England,Domestic,Long-term,Standard,Green,24,Monthly,2,1.7963683632108816,0,2,0,8.0,6.0,2.0,0,0,396.56200991918337,1,273.03845147121064,177.11019566705446,450.1486471382651,0.3855510529358266,238.1202240648706,50.139275966294946,6.612094361226758,158.44178585431277,29.35834850390435,1.755374121786231,52.64418798649887,11.331574913444857,1.402601893362928
53,Female,England,Domestic,New,Standard,Green,36,Monthly,1,4.107514956977944,1,2,1,5.0,2.0,6.0,1,1,395.51248118834286,1,285.88237017063875,227.2409096131779,513.1232797838167,-0.1029020441648647,248.17645404048372,55.511015610384014,13.935012899575552,147.33602714785914,69.6129801279862,11.385332114596672,53.049986330114365,13.37215346014893,3.0084707495673255
74,Female,England,Commercial,Long-term,Standard,Business,36,Monthly,0,4.697840300748,0,0,0,5.0,10.0,3.0,1,2,398.8848557211915,1,229.90659706763543,160.43240492340374,390.3390019910392,0.2582488113791822,253.68879082639577,40.479614027594735,-6.787074218994005,145.19606489479574,40.100058608524435,-2.757481948185844,62.96209065756238,11.479422901988011,-1.4375854503528585
37,Male,Wales,Domestic,Long-term,Smart,Economy 7,36,Monthly,0,4.653096728015262,0,1,0,6.0,5.0,3.0,0,0,377.7980417899012,1,222.02934697344813,134.5013414671199,356.53068844056804,0.1789069686431143,246.82969051335795,42.847386391906156,4.910375926174326,130.9683512765433,22.26953089409409,1.4667688611947112,42.86973762421896,7.38390357461891,1.2377951259852986
43,Male,Scotland,Domestic,Long-term,Smart,Standard,36,Monthly,0,2.9335491608024737,1,0,0,1.0,6.0,3.0,0,0,395.7794801931721,1,318.1337355247178,170.14654252399205,488.2802780487098,-0.0003846639222064,262.94065382930404,60.69295480838738,16.474609499089627,132.83882636386804,48.87137210194723,-3.3552037522995666,48.45852967669159,11.455813188537755,3.35667953884098
46,Male,England,Domestic,New,Smart,Green,12,Monthly,0,5.643299044541271,0,1,0,7.0,11.0,3.0,1,1,418.3437112073099,1,231.68501399843495,239.3888974801812,471.0739114786162,-0.2084260454500757,241.6247347098821,43.75687364968625,7.491983502291302,176.7189764974278,52.87402689333146,-0.41743908267884744,54.22776132855345,6.635369420908134,1.4249604533582798
28,Male,England,Domestic,New,Smart,Standard,24,Monthly,0,2.6047192334535945,1,1,2,5.0,7.0,2.0,1,0,376.5398621285005,1,295.8060150927995,150.0743081615622,445.88032325436166,0.5677441485225693,238.4045781210567,67.4283129155685,22.735780546835233,138.13528400744383,30.398845704194816,1.4643118608651533,43.27765129906601,14.815510613990384,4.715923255428444
20,Female,England,Domestic,Long-term,Smart,Economy 7,12,Monthly,1,1.3368838245520367,1,2,1,3.0,5.0,6.0,1,2,387.6574478129981,1,271.386818555526,147.7863913402849,419.1732098958108,-0.1567352540354412,247.87221164391136,44.12391670346411,1.754840904362763,139.78523616908666,61.920991949413406,0.21704487034120684,43.40221291130143,10.130055864677725,0.5560238069825594
65,Male,England,Domestic,New,Smart,Economy 7,36,Monthly,2,5.119954284377259,1,1,1,4.0,6.0,1.0,0,3,383.1018073426239,1,273.24228481707667,144.7997995347868,418.0420843518635,0.1580791510235141,251.07525658332983,53.71668652146803,4.24919877310326,132.026550759294,46.03275971810679,2.3610384314339514,43.38282793215574,7.153556118499212,0.34784268011123226
56,Female,England,Commercial,Long-term,Standard,Business,36,Monthly,0,2.586621342407977,1,1,0,2.0,9.0,1.0,0,2,367.0196182338565,1,223.62489059739573,119.3580688343233,342.98295943171905,0.5575352244398574,233.51046484080254,42.23839545943868,1.965233495062811,133.50915339305402,47.27825572983791,-0.8007203137928669,58.58435159954607,12.455025516157868,0.18053222234692481
49,Male,England,Domestic,Long-term,Standard,Economy 7,36,Monthly,1,2.4526056318700222,0,0,1,2.0,5.0,1.0,0,1,390.1168888318727,1,277.4196761288675,183.67997109215472,461.0996472210222,0.1189096247032605,242.28849758967564,53.41814350259875,10.800619266431056,147.82839124219706,50.27326839596293,10.524457181869161,44.41648631557231,9.51508599219224,1.6985704711637526
51,Female,England,Domestic,New,Smart,Standard,24,Monthly,0,3.4784011433260607,0,0,0,7.0,8.0,1.0,0,1,429.80282708527005,1,295.661409768779,167.52593475931744,463.1873445280965,0.0882865007955292,267.02197109851585,45.121789402877255,2.2100777207115656,162.78085598675412,25.35252667259788,3.456465873121493,52.06532932939305,8.265164798916889,0.9527994757961551
34,Male,Scotland,Commercial,Long-term,Smart,Business,24,Monthly,1,5.041042374433213,1,1,2,2.0,11.0,6.0,1,2,375.2296301490752,1,267.84495515043324,142.91978704517933,410.7647421956126,-0.1001456595646588,226.18323015033366,56.8454953694496,9.949355769698231,149.0463999987415,62.560283201182585,-7.534441129236725,58.73851465875958,15.119005926272846,0.6484114820218178
30,Female,Wales,Domestic,Long-term,Smart,Economy 7,24,Monthly,1,1.872551627202232,0,1,0,3.0,12.0,1.0,0,2,433.2412328694221,1,268.61694045274703,173.33655705231686,441.9534975050639,0.1012621572122964,265.9316139874111,56.713584196762596,3.2056765724269822,167.309618882011,50.54231873703737,-10.354157142600513,49.604307025710575,8.780727780602911,0.5449642496848319
48,Male,England,Domestic,Long-term,Smart,Standard,12,Monthly,1,2.4991126782876165,1,0,0,6.0,9.0,4.0,0,0,410.6145173269293,1,295.21953508866727,175.14471289711852,470.3642479857858,0.5637624786083192,263.72225107147614,57.453171466935636,17.543071768247927,146.89226625545322,46.95664715742664,-2.8692523280464353,49.484306831587894,8.856839093096044,1.8899327422818326
43,Male,England,Domestic,New,Standard,Standard,24,Monthly,0,1.0297469329327749,1,3,0,5.0,5.0,5.0,1,1,413.68665309071935,1,246.6156207938816,201.96196854242007,448.5775893363017,0.7740498281035042,247.3995167542411,48.874464140320185,4.072813151083954,166.2871363364782,48.40308364916822,13.57060995505443,48.76378165216776,9.436946445301768,1.816631225248026
44,Female,Scotland,Domestic,New,Smart,Green,12,Monthly,0,3.4716739061808517,0,0,0,3.0,8.0,7.0,0,1,402.2973944918224,1,264.40152694814043,186.4384704372276,450.839997385368,0.2357662542088351,249.7332942961185,31.26458162972153,5.334148138873269,152.56410019570393,42.557890621290156,0.8124132742623751,51.944985897073174,10.254899767846567,1.2619523532935737
51,Male,England,Domestic,New,Smart,Green,12,Monthly,0,4.160708358619399,0,2,1,3.0,11.0,3.0,0,1,400.8734480289008,1,244.24685602480807,190.6289348031402,434.8757908279483,-0.1551883600074484,246.21632272836442,45.90225302734121,0.2268209678953936,154.6571253005363,53.08025701728607,-3.488225395475135,50.84477845599216,9.964272063937761,-1.4963732250273396
51,Female,England,Domestic,Long-term,Standard,Economy 7,36,Monthly,1,-1.6978218515299597,0,0,0,7.0,6.0,2.0,1,2,406.2964528922066,1,265.3888732076643,133.3826906505471,398.7715638582114,-0.0618672513759661,247.42169095455935,27.386755675589747,-0.3408852456308528,158.87476193764732,50.99188606609569,-8.718948103873712,45.09956500118623,9.979291004209855,0.170037147143369
32,Female,Scotland,Domestic,Long-term,Standard,Green,24,Quarterly,1,2.116733866785028,0,0,0,4.0,7.0,4.0,0,0,386.9964502512072,1,295.07097236175764,163.44178163255248,458.5127539943101,-0.1691013063466801,234.1226951096684,68.06466688360392,1.8916446703471428,152.87375514153874,44.411190443112396,1.9823927586995234,52.007520789404786,14.132651134375648,-0.18083534762791748
40,Male,England,Domestic,Long-term,Smart,Green,12,Monthly,0,5.059206349843188,0,0,0,3.0,8.0,4.0,0,2,404.14686067267456,1,261.2121667953495,160.1045472869809,421.3167140823304,-0.0256343928276746,247.83277438996427,60.58862993953408,2.1814380788129624,156.31408628271026,37.11012570684802,-5.661511651007999,55.001434154021375,11.403074441450892,1.0362820217233635
23,Male,England,Domestic,New,Standard,Green,24,Monthly,0,2.8090014146793614,0,0,0,4.0,6.0,0.0,0,1,374.001615994421,1,268.57129038094894,165.39705411219825,433.9683444931472,0.1026760191276782,225.98482901388024,37.15678865088344,3.6171743633089863,148.0167869805407,26.933642450726115,1.7217801840005764,47.7060532480344,10.379477924654585,-0.038385092570394554
50,Female,Scotland,Domestic,Long-term,Standard,Standard,24,Quarterly,1,1.8723430257977445,0,3,0,4.0,6.0,1.0,0,2,406.5833706115211,1,255.8059118898273,211.3601408796276,467.16605276945495,0.2416286544845094,249.3524612292755,46.75955705926653,13.413637542204738,157.2309093822457,69.0061552090477,6.164302472018133,48.76425378139484,6.10954806326485,2.032124337470339
42,Male,England,Domestic,New,Standard,Green,36,Quarterly,0,5.873348288937788,0,1,0,6.0,11.0,2.0,1,2,394.3210295353031,1,193.79173453590795,145.23431989560098,339.0260544315089,-0.3855038615653752,241.82557769627599,56.481614407006035,-7.792024966357119,152.4954518390272,44.460567881197,-8.732569310421455,51.258275529438414,9.41272918776626,-0.7378918295048561
41,Male,Scotland,Domestic,New,Smart,Economy 7,24,Monthly,0,-3.017106414627613,1,1,0,3.0,11.0,2.0,0,2,426.1838168450868,1,312.941978844884,197.09397164107108,510.035950485955,0.2435366651639501,258.51496601874993,66.51908947817385,16.707211872198823,167.66885082633695,25.913762756294684,1.5939246252749824,43.358211595742425,12.861879048092495,2.63926966725425
59,Male,Scotland,Domestic,Long-term,Smart,Economy 7,36,Monthly,0,1.3073455045173406,0,1,0,5.0,7.0,3.0,0,1,430.30419050349593,1,299.54982928872187,222.77691227366844,522.3267415623903,0.0333497903863018,263.01620085647806,38.59647991918874,7.501402211142409,167.2879896470179,43.37255832577514,1.1910558332236112,45.118421897481824,6.835774562932636,0.3355560359399732
52,Male,Wales,Domestic,Long-term,Standard,Green,12,Monthly,1,0.703891198404488,0,1,0,7.0,6.0,1.0,0,1,404.45072289600506,1,249.3372123578637,215.0192702701037,464.3564826279674,0.1849067626175612,232.39642341227474,41.53223881059963,5.8551262779204425,172.05429948373026,58.41672345253174,-5.4661811601621,52.10086533403781,7.965191599401159,0.7235322660286712
39,Female,England,Domestic,New,Smart,Standard,36,Quarterly,1,3.123082019770858,0,0,0,1.0,7.0,3.0,0,1,437.2822272794169,1,320.8920015480605,202.5258903027014,523.4178918507619,0.0328802168078427,269.2904208875596,52.75080538063343,10.025500607738804,167.9918063918572,41.16556245223917,-5.127970749511798,50.73291953831028,8.492613721060293,0.42071018051890524
41,Female,Scotland,Commercial,Long-term,Smart,Business,36,Monthly,0,5.33253204549673,1,2,0,5.0,6.0,4.0,0,0,400.6683960937637,1,285.6459642996928,186.9029063844336,472.5488706841264,0.6206249706365128,249.99448927731302,45.0137607232041,7.697327679933406,150.67390681645063,50.256921668508134,6.84262157438763,60.75811298524754,13.557380620695112,3.0440725266938244
42,Female,England,Domestic,New,Smart,Green,12,Quarterly,0,-2.018476264673604,1,2,0,2.0,8.0,2.0,1,0,396.79168964871286,1,302.225445388919,162.90357907414918,465.12902446306816,0.0666931431482877,264.4862511256428,54.54620807080956,12.061336860456475,132.30543852306997,44.152760721059536,2.0933227325146633,55.195775642299445,13.160093297768075,2.8762568572116805
33,Female,England,Domestic,New,Smart,Green,12,Monthly,1,5.255753148318787,1,1,0,7.0,5.0,4.0,0,0,385.63122709650366,1,240.49018643537892,186.20392078926105,426.69410722464,0.1358893833183053,235.08298977283712,53.8759264294012,2.8171074888140364,150.54823732366646,40.70484348105995,7.141351296770376,48.29531563623845,10.700539406004204,1.4760760988246817
48,Male,Scotland,Commercial,New,Smart,Business,24,Monthly,0,1.5851161201658646,0,0,1,4.0,11.0,2.0,0,0,405.5489351868887,1,240.37689712410216,189.5934017462892,429.9702988703913,0.7418546874325238,241.64021640228268,59.344934861014444,6.630389019286921,163.90871878460598,39.91583810681627,-1.6238880405421463,61.83134095174342,11.888105043774452,0.9124707203190251
42,Male,England,Domestic,New,Smart,Green,36,Monthly,0,5.657285785645474,1,0,0,3.0,6.0,1.0,1,1,410.7612093469892,1,252.9005181546372,159.09828725745788,411.9988054120951,-0.1219224085313582,252.4473300983351,47.26661198044601,3.4091429035972642,158.3138792486541,49.86231801618988,-5.594774294876756,54.05523803402516,10.111612119677918,0.7276115550043908
48,Female,Wales,Domestic,Long-term,Smart,Standard,24,Quarterly,0,4.590725380283735,0,12,0,4.0,7.0,1.0,1,1,398.6563804470621,1,260.0998795726471,205.90199931450755,466.0018788871547,-0.1524322437984884,249.1010200513168,53.693028852996456,-1.4578003298148845,149.55536039574525,47.29401299677792,3.553577431439622,47.54693786845874,11.50895302087269,0.013835798814186133
42,Female,England,Domestic,Long-term,Standard,Economy 7,24,Quarterly,0,6.608426441348859,0,0,0,6.0,7.0,2.0,0,0,451.17506395806646,1,336.5239673184471,237.69176146007155,574.2157287785186,0.1475420798308568,265.6951281525178,79.15282421398041,16.344249036590142,185.47993580554865,57.18501183210408,17.050154409282836,49.86222680155257,12.698806734933315,3.0343323184596103
58,Female,England,Domestic,Long-term,Smart,Green,12,Monthly,1,5.287314258351183,1,10,0,3.0,5.0,1.0,0,0,374.8732541547432,1,214.32541388283025,113.09457924852636,327.4199931313566,0.1175358030682794,241.63515433195028,39.03172725575816,1.6693520185922248,133.23809982279292,45.84137323448854,-2.339508759259051,50.075819362816354,8.663925867501845,0.4726074180674402
32,Other,England,Domestic,New,Standard,Economy 7,12,Monthly,2,7.015344501195584,1,1,0,4.0,2.0,1.0,1,0,397.31382947566846,1,269.29472729435184,121.907942367801,391.20266966215286,-0.4140257320911066,257.6798360984823,47.22705905386034,0.4549262561794969,139.63399337718616,46.1362674932048,-14.90925752388656,43.66154816186843,8.892791915323782,-0.5498272467228347
42,Male,Scotland,Domestic,New,Standard,Green,12,Monthly,0,5.589934927145972,1,0,0,2.0,11.0,4.0,0,1,377.6976467559463,1,223.5511904307914,196.1395182277473,419.6907086585387,-0.09651255891739,238.23991025900798,56.668164981967564,0.024655678433424037,139.45773649693828,44.43498277095807,6.122634298385929,51.414272423864276,10.219673541302624,1.027268132743952
